{'position': {'x': 1859.522583, 'y': 27.0, 'z': -4753.298828}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1961.09729, 'y': 27.0, 'z': -4872.235352}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2015.888428, 'y': 27.431808, 'z': -4840.354004}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1887.390503, 'y': 27.0, 'z': -4787.64502}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2180.197021, 'y': 27.67709, 'z': -4894.899902}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2022.962524, 'y': 27.0, 'z': -4879.223633}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2080.820068, 'y': 27.0, 'z': -4935.237305}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2078.972412, 'y': 27.797476, 'z': -4849.237305}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2135.559082, 'y': 27.0, 'z': -4933.949707}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2073.619629, 'y': 28.531511, 'z': -4842.956543}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2476.311523, 'y': 32.600815, 'z': -4746.980469}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2405.794434, 'y': 40.02039, 'z': -4699.995605}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2270.904541, 'y': 69.053284, 'z': -4618.875977}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1893.34729, 'y': 103.653328, 'z': -4711.55127}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 1896.485229, 'y': 27.0, 'z': -4751.711426}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2318.782227, 'y': 27.925282, 'z': -4862.304688}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2360.06543, 'y': 27.559055, 'z': -4863.458496}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2554.560303, 'y': 27.0, 'z': -4744.979004}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2055.671631, 'y': 30.504986, 'z': -4830.316895}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2466.462646, 'y': 29.786974, 'z': -4773.218262}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2432.864258, 'y': 27.0, 'z': -4859.973145}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2438.8396, 'y': 33.106544, 'z': -4734.888672}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2416.012451, 'y': 32.033752, 'z': -4790.419434}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2036.445923, 'y': 33.183075, 'z': -4813.527344}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2443.998779, 'y': 27.559055, 'z': -4822.692383}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1968.282471, 'y': 27.0, 'z': -4834.198242}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2062.258545, 'y': 43.36779, 'z': -4771.268555}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2203.747559, 'y': 96.389709, 'z': -4502.287109}, 'level_range': {'x': 43.0, 'y': 46.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 1885.820435, 'y': 27.0, 'z': -4782.380371}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2244.455322, 'y': 27.0, 'z': -4945.304199}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1972.533936, 'y': 27.0, 'z': -4898.394043}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2438.647461, 'y': 30.448748, 'z': -4773.101074}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2058.957275, 'y': 27.0, 'z': -4896.011719}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2223.071289, 'y': 27.0, 'z': -4906.191406}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2343.116211, 'y': 27.0, 'z': -4890.655762}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2568.000244, 'y': 28.00025, 'z': -4761.01709}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2324.651611, 'y': 68.210953, 'z': -4608.949707}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2349.570801, 'y': 27.0, 'z': -4893.546387}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2435.71582, 'y': 27.513386, 'z': -4833.32373}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2383.351807, 'y': 46.76717, 'z': -4688.609375}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2033.815063, 'y': 27.0, 'z': -4879.927734}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2407.049561, 'y': 27.559055, 'z': -4846.35498}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2566.865479, 'y': 27.0, 'z': -4809.760742}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2053.142822, 'y': 27.0, 'z': -4867.528809}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1960.983154, 'y': 27.0, 'z': -4884.576172}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1992.339844, 'y': 34.046318, 'z': -4788.772461}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1998.889282, 'y': 29.278568, 'z': -4820.139648}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2579.603271, 'y': 27.0, 'z': -4785.418945}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2451.060059, 'y': 30.911966, 'z': -4712.033691}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2178.04541, 'y': 86.36898, 'z': -4572.98584}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1924.458252, 'y': 27.801252, 'z': -4757.440918}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2428.654541, 'y': 35.021042, 'z': -4727.178223}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2275.854492, 'y': 71.738892, 'z': -4606.314453}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1900.752441, 'y': 27.0, 'z': -4769.318359}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2568.448975, 'y': 27.0, 'z': -4741.285156}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1976.632568, 'y': 107.094345, 'z': -4705.665527}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2281.310303, 'y': 27.0, 'z': -4900.840332}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2435.973145, 'y': 32.571678, 'z': -4717.062988}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2474.456055, 'y': 29.189695, 'z': -4786.950195}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2127.384033, 'y': 26.229149, 'z': -4898.773438}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2181.979004, 'y': 28.348627, 'z': -4887.624512}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2550.360352, 'y': 27.0, 'z': -4763.900391}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1965.253052, 'y': 107.068733, 'z': -4704.382813}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2300.031738, 'y': 27.559055, 'z': -4874.058105}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2061.774658, 'y': 28.814308, 'z': -4839.754883}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2048.689697, 'y': 43.56636, 'z': -4769.76416}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2418.522461, 'y': 37.658474, 'z': -4721.713379}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2022.986328, 'y': 27.343426, 'z': -4844.79541}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2107.191406, 'y': 27.0, 'z': -4922.87793}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2472.667725, 'y': 32.236198, 'z': -4741.459961}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2062.441406, 'y': 27.0, 'z': -4912.449219}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2447.757568, 'y': 27.0, 'z': -4861.839355}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1819.019287, 'y': 27.0, 'z': -4753.444336}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2040.960449, 'y': 32.269611, 'z': -4819.433105}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2566.005371, 'y': 27.09293, 'z': -4757.130859}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2151.36499, 'y': 74.375664, 'z': -4631.673828}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2510.450195, 'y': 27.0, 'z': -4773.810059}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2084.028076, 'y': 27.0, 'z': -4885.053711}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2110.410889, 'y': 27.0, 'z': -4939.157227}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2361.689209, 'y': 29.039003, 'z': -4848.422363}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'doro', 'area_no': 20}
{'position': {'x': 2345.323242, 'y': 27.559055, 'z': -4867.083496}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2251.176514, 'y': 72.175545, 'z': -4602.947266}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2137.709961, 'y': 102.71051, 'z': -4487.3125}, 'level_range': {'x': 43.0, 'y': 45.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2090.472168, 'y': 28.044838, 'z': -4846.916016}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 20}
{'position': {'x': 2499.108643, 'y': 29.786974, 'z': -4738.111328}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2256.73999, 'y': 92.719078, 'z': -4517.148926}, 'level_range': {'x': 43.0, 'y': 46.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 20}
{'position': {'x': 2435.314941, 'y': 27.992758, 'z': -4813.541016}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2493.63208, 'y': 27.0, 'z': -4816.798828}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2210.821533, 'y': 83.896248, 'z': -4566.437988}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2476.256836, 'y': 32.623737, 'z': -4747.109375}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2284.988525, 'y': 27.559055, 'z': -4884.10791}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2517.150635, 'y': 29.777851, 'z': -4731.964355}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1918.417236, 'y': 27.0, 'z': -4822.793945}, 'level_range': {'x': 45.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2240.615479, 'y': 110.811729, 'z': -4456.955566}, 'level_range': {'x': 43.0, 'y': 45.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 20}
{'position': {'x': 2436.097656, 'y': 33.576305, 'z': -4732.954102}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2552.832764, 'y': 27.0, 'z': -4784.584961}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 20}
{'position': {'x': 2385.367188, 'y': 30.806841, 'z': -4809.812988}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2042.467163, 'y': 27.605387, 'z': -4858.37793}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2422.524414, 'y': 27.0, 'z': -4889.272461}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2583.412354, 'y': 27.0, 'z': -4804.88916}, 'level_range': {'x': 44.0, 'y': 48.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 20}
{'position': {'x': 2420.880127, 'y': 30.893507, 'z': -4782.764648}, 'level_range': {'x': 45.0, 'y': 48.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2092.552734, 'y': 27.0, 'z': -4915.946777}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 1874.708618, 'y': 27.0, 'z': -4873.916016}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 20}
{'position': {'x': 2268.061279, 'y': 78.612556, 'z': -4577.34082}, 'level_range': {'x': 43.0, 'y': 47.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2024.99292, 'y': 103.55246, 'z': -4697.852539}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 2046.779541, 'y': 103.369347, 'z': -4693.621094}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1877.390869, 'y': 27.878475, 'z': -4688.182617}, 'level_range': {'x': 43.0, 'y': 46.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1866.322876, 'y': 27.838516, 'z': -4703.586914}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1866.918457, 'y': 27.847403, 'z': -4694.365234}, 'level_range': {'x': 44.0, 'y': 47.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1854.383301, 'y': 27.775879, 'z': -4718.575684}, 'level_range': {'x': 48.0, 'y': 50.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1876.368408, 'y': 27.836454, 'z': -4702.902344}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1870.498169, 'y': 27.961754, 'z': -4682.682617}, 'level_range': {'x': 43.0, 'y': 45.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 20}
{'position': {'x': 1857.374756, 'y': 27.864988, 'z': -4691.025879}, 'level_range': {'x': 43.0, 'y': 46.0}, 'biome': 'cave', 'substance': 'shiba', 'area_no': 20}
