{'position': {'x': 2849.614014, 'y': 571.414368, 'z': -3981.205322}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2306.96167, 'y': 292.568878, 'z': -4074.780518}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2205.236572, 'y': 264.351501, 'z': -4227.004883}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1789.214844, 'y': 333.541443, 'z': -4481.923828}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2712.3396, 'y': 27.0, 'z': -4845.754395}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2632.327881, 'y': 468.360077, 'z': -4019.033936}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2411.585205, 'y': 133.215744, 'z': -4566.9375}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3007.683838, 'y': 599.711731, 'z': -3929.816406}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3218.723633, 'y': 477.911041, 'z': -4026.986084}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2538.361572, 'y': 406.686584, 'z': -3880.062744}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2312.94751, 'y': 292.88327, 'z': -4153.47168}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1833.432007, 'y': 323.86319, 'z': -4502.58252}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2009.630127, 'y': 337.444946, 'z': -4591.229004}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2090.971436, 'y': 249.415115, 'z': -4277.974121}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2567.217041, 'y': 280.546295, 'z': -4448.259766}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2855.916016, 'y': 314.516907, 'z': -4404.94043}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2162.717773, 'y': 255.177139, 'z': -4057.762451}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2958.427734, 'y': 221.828064, 'z': -4644.333984}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2227.352295, 'y': 269.88562, 'z': -4210.63623}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2621.668213, 'y': 497.420715, 'z': -3728.195068}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1973.572998, 'y': 257.389008, 'z': -4209.243164}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2778.497559, 'y': 172.027008, 'z': -4615.595215}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2811.808838, 'y': 210.232986, 'z': -4555.050293}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3301.983643, 'y': 302.917816, 'z': -4274.881836}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2408.812012, 'y': 242.866928, 'z': -4323.977539}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2132.34375, 'y': 253.078857, 'z': -4232.292969}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1995.458618, 'y': 263.656311, 'z': -4668.426758}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2472.448242, 'y': 378.334564, 'z': -4121.822754}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2861.518311, 'y': 202.24324, 'z': -4652.195313}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2893.409912, 'y': 649.906311, 'z': -3856.40332}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1988.328491, 'y': 290.16394, 'z': -4268.032227}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3258.541504, 'y': 402.12915, 'z': -4129.260742}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2809.835205, 'y': 159.430878, 'z': -4662.032715}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2855.388184, 'y': 594.227295, 'z': -3946.832275}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2400.113037, 'y': 174.102509, 'z': -4503.149902}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2527.317139, 'y': 263.36261, 'z': -4390.208496}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'lake', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 1946.116211, 'y': 262.293213, 'z': -4249.118652}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 1863.405029, 'y': 319.203186, 'z': -4397.998047}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2955.441162, 'y': 245.529724, 'z': -4594.646973}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2971.425293, 'y': 266.572418, 'z': -4532.785156}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2365.161865, 'y': 296.091919, 'z': -4178.332031}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3128.863525, 'y': 360.533112, 'z': -4226.464844}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2185.315674, 'y': 247.513687, 'z': -4032.940674}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1999.375488, 'y': 297.841064, 'z': -4454.577637}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2053.059326, 'y': 322.554382, 'z': -4299.233398}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2413.306641, 'y': 192.733917, 'z': -4417.677734}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2723.108154, 'y': 272.289398, 'z': -4458.83252}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2652.500732, 'y': 310.45636, 'z': -4419.756836}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2067.427979, 'y': 299.784973, 'z': -4268.625977}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1866.875732, 'y': 321.130829, 'z': -4388.721191}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2795.37915, 'y': 572.718079, 'z': -3839.235352}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2836.643311, 'y': 596.558411, 'z': -3938.171387}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2768.002441, 'y': 570.268127, 'z': -3822.141113}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2950.598877, 'y': 289.039856, 'z': -4490.48584}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2506.143799, 'y': 414.216431, 'z': -3736.80127}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2411.685547, 'y': 182.791336, 'z': -4485.478027}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3022.439453, 'y': 386.186798, 'z': -4172.34082}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 3252.19458, 'y': 432.911621, 'z': -4083.573242}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2891.301514, 'y': 556.687927, 'z': -3996.317139}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2447.030518, 'y': 313.639404, 'z': -3928.376465}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2568.953369, 'y': 440.386749, 'z': -3870.177002}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2765.239502, 'y': 181.007385, 'z': -4692.087891}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3063.265381, 'y': 275.277863, 'z': -4393.470703}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3112.210205, 'y': 357.201019, 'z': -4240.595215}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1845.77063, 'y': 327.26828, 'z': -4474.127441}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2944.354004, 'y': 285.155701, 'z': -4506.849609}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2927.811035, 'y': 282.090912, 'z': -4514.240234}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2774.333496, 'y': 374.415863, 'z': -4321.076172}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1772.084961, 'y': 312.302521, 'z': -4418.902832}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3337.931396, 'y': 337.876434, 'z': -4229.056641}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2275.878174, 'y': 291.201263, 'z': -4140.334473}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1643.120239, 'y': 223.613724, 'z': -4507.159668}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2919.528809, 'y': 301.110718, 'z': -4442.504883}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2913.875488, 'y': 555.856323, 'z': -4001.723633}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2487.70459, 'y': 348.531982, 'z': -4222.914551}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2730.752441, 'y': 27.0, 'z': -4901.649414}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2511.701172, 'y': 422.945679, 'z': -3667.906738}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3253.94751, 'y': 474.33493, 'z': -4029.206787}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3118.020508, 'y': 264.146118, 'z': -4373.543457}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2636.732422, 'y': 516.014282, 'z': -3800.820801}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2750.271973, 'y': 572.854919, 'z': -3865.976318}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2706.547607, 'y': 27.0, 'z': -4813.443359}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2750.370117, 'y': 167.299271, 'z': -4622.132324}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2965.849121, 'y': 369.148712, 'z': -4215.726563}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2766.448242, 'y': 209.688965, 'z': -4530.927734}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3065.570801, 'y': 254.640137, 'z': -4429.77002}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2375.10083, 'y': 106.819763, 'z': -4577.041992}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2646.623047, 'y': 462.145172, 'z': -3888.928223}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 3173.344727, 'y': 356.810944, 'z': -4185.056152}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1854.033203, 'y': 320.709869, 'z': -4493.973145}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2811.645264, 'y': 27.0, 'z': -4838.179688}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2998.870361, 'y': 303.696045, 'z': -4456.402832}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2738.749023, 'y': 368.058258, 'z': -4306.977539}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2946.595703, 'y': 27.0, 'z': -4864.503906}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2514.947998, 'y': 390.186859, 'z': -4177.913574}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2372.021484, 'y': 298.931946, 'z': -4262.302734}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2427.282471, 'y': 302.198334, 'z': -4280.058594}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2693.653076, 'y': 519.244751, 'z': -3928.29541}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2173.90332, 'y': 258.019531, 'z': -4216.093262}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3330.078857, 'y': 364.353119, 'z': -4170.881836}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2460.774658, 'y': 169.585739, 'z': -4552.327637}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2208.392822, 'y': 266.142578, 'z': -4203.109863}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2011.062256, 'y': 299.121979, 'z': -4461.800293}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1697.231689, 'y': 27.0, 'z': -4662.016602}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2223.811768, 'y': 142.645844, 'z': -4386.405273}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2761.987061, 'y': 27.0, 'z': -4874.996582}, 'level_range': {'x': 39.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2705.805908, 'y': 359.268707, 'z': -4317.796387}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3135.970459, 'y': 335.3862, 'z': -4264.278809}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 1587.908936, 'y': 206.886658, 'z': -4483.230469}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2612.466553, 'y': 163.059357, 'z': -4598.686035}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2760.549805, 'y': 561.727722, 'z': -3850.486816}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2808.483398, 'y': 576.794922, 'z': -3839.685059}, 'level_range': {'x': 34.0, 'y': 36.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3139.382324, 'y': 342.305939, 'z': -4253.264648}, 'level_range': {'x': 35.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2556.742188, 'y': 377.853455, 'z': -4244.760254}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2541.137695, 'y': 381.796204, 'z': -4210.321289}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2689.740723, 'y': 275.887604, 'z': -4466.438477}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2087.729736, 'y': 250.70166, 'z': -4261.70166}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2268.479248, 'y': 223.305069, 'z': -4283.614258}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3162.208252, 'y': 322.454376, 'z': -4279.617188}, 'level_range': {'x': 35.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2531.562012, 'y': 312.944519, 'z': -3923.800537}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 19}
{'position': {'x': 2681.094482, 'y': 304.391266, 'z': -4423.598145}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2966.066895, 'y': 27.0, 'z': -4805.144531}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 19}
{'position': {'x': 2220.382813, 'y': 292.409546, 'z': -4105.601563}, 'level_range': {'x': 36.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2651.179199, 'y': 298.161255, 'z': -4444.741211}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3206.125488, 'y': 285.49472, 'z': -4334.356445}, 'level_range': {'x': 36.0, 'y': 39.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 3201.636475, 'y': 405.172821, 'z': -4144.239258}, 'level_range': {'x': 34.0, 'y': 38.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2834.585693, 'y': 564.102844, 'z': -3983.938477}, 'level_range': {'x': 34.0, 'y': 37.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
{'position': {'x': 2736.513916, 'y': 244.319305, 'z': -4496.104004}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 19}
