{'position': {'x': 3918.606934, 'y': 93.959671, 'z': -2108.726318}, 'level_range': {'x': 5.0, 'y': 15.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4431.471191, 'y': 27.0, 'z': -1365.781372}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2647.161865, 'y': 27.0, 'z': -648.47168}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 1892.740234, 'y': 27.0, 'z': -658.196594}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2848.67041, 'y': 27.0, 'z': -642.671082}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3854.257568, 'y': 27.0, 'z': -651.619507}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2077.150879, 'y': 27.0, 'z': -642.304382}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1411.319702, 'y': 27.0, 'z': -744.224243}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2178.915283, 'y': 27.0, 'z': -639.138672}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4049.307373, 'y': 27.0, 'z': -863.838135}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2230.123291, 'y': 27.0, 'z': -751.928101}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 3870.072754, 'y': 27.0, 'z': -632.569336}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3498.593018, 'y': 27.0, 'z': -658.954956}, 'level_range': {'x': 13.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3515.602051, 'y': 27.0, 'z': -781.263428}, 'level_range': {'x': 14.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2994.578369, 'y': 27.0, 'z': -769.861023}, 'level_range': {'x': 11.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1398.19104, 'y': 27.0, 'z': -742.913269}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2234.117432, 'y': 27.0, 'z': -678.812805}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 3128.9729, 'y': 27.0, 'z': -646.184875}, 'level_range': {'x': 12.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 774.765808, 'y': 27.0, 'z': -760.749817}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2933.641357, 'y': 27.0, 'z': -632.03418}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1626.850708, 'y': 27.0, 'z': -724.157349}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4125.601074, 'y': 27.0, 'z': -998.617859}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3995.034668, 'y': 27.0, 'z': -1241.505249}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3233.842773, 'y': 27.0, 'z': -621.583984}, 'level_range': {'x': 12.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 622.867737, 'y': 27.0, 'z': -775.393372}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2606.724121, 'y': 27.0, 'z': -656.602844}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 4082.747559, 'y': 27.0, 'z': -1315.641357}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2280.89917, 'y': 27.0, 'z': -667.884583}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 4164.617188, 'y': 27.0, 'z': -1183.309082}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2354.083008, 'y': 27.0, 'z': -646.852356}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 1989.335327, 'y': 27.0, 'z': -640.116455}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1981.336304, 'y': 27.0, 'z': -645.721008}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1182.241211, 'y': 27.0, 'z': -727.968445}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1542.650635, 'y': 27.0, 'z': -687.582581}, 'level_range': {'x': 8.0, 'y': 14.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1653.929443, 'y': 27.0, 'z': -731.144165}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1285.727173, 'y': 27.0, 'z': -737.729797}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4216.018555, 'y': 27.0, 'z': -1038.182495}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3079.399414, 'y': 27.0, 'z': -619.572144}, 'level_range': {'x': 12.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1490.890503, 'y': 27.0, 'z': -863.772217}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2601.93042, 'y': 27.0, 'z': -625.392822}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 111.049316, 'y': 27.0, 'z': -1046.902344}, 'level_range': {'x': 11.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2571.940186, 'y': 27.0, 'z': -636.966553}, 'level_range': {'x': 8.0, 'y': 14.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 2825.598389, 'y': 27.0, 'z': -660.023071}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1857.334473, 'y': 27.0, 'z': -686.55957}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1835.691528, 'y': 27.0, 'z': -664.562073}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1260.499146, 'y': 27.0, 'z': -718.423157}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3252.588623, 'y': 27.0, 'z': -639.28363}, 'level_range': {'x': 12.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3224.535156, 'y': 27.0, 'z': -715.587891}, 'level_range': {'x': 12.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 251.711472, 'y': 27.0, 'z': -972.326965}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2710.826172, 'y': 27.0, 'z': -641.128235}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3601.442139, 'y': 27.0, 'z': -636.325989}, 'level_range': {'x': 14.0, 'y': 22.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1316.771118, 'y': 27.0, 'z': -837.20752}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2803.849609, 'y': 27.0, 'z': -627.111084}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3806.317871, 'y': 27.0, 'z': -618.754395}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1436.363647, 'y': 27.0, 'z': -711.157349}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2539.852783, 'y': 27.0, 'z': -632.50061}, 'level_range': {'x': 8.0, 'y': 14.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 4228.774902, 'y': 27.0, 'z': -1057.102905}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2156.286133, 'y': 27.0, 'z': -647.676941}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 422.076141, 'y': 27.0, 'z': -910.362793}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2688.55249, 'y': 27.0, 'z': -623.587341}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1115.291382, 'y': 27.0, 'z': -764.771362}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3920.455566, 'y': 27.0, 'z': -728.106995}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2945.505859, 'y': 27.0, 'z': -620.349792}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1319.684204, 'y': 27.0, 'z': -826.150696}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2233.352051, 'y': 27.0, 'z': -658.391785}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 1390.522095, 'y': 27.0, 'z': -762.212219}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1665.896362, 'y': 27.0, 'z': -693.319702}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4433.810547, 'y': 27.0, 'z': -1320.640381}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2230.850098, 'y': 27.0, 'z': -690.836182}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 3249.258545, 'y': 27.0, 'z': -655.880859}, 'level_range': {'x': 12.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2646.464844, 'y': 27.0, 'z': -724.879333}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 1413.895264, 'y': 27.0, 'z': -703.24762}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3711.708008, 'y': 27.0, 'z': -638.481689}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4131.495605, 'y': 27.0, 'z': -932.324341}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3523.078369, 'y': 27.0, 'z': -611.621033}, 'level_range': {'x': 13.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4092.622803, 'y': 27.0, 'z': -905.088196}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3235.260498, 'y': 27.0, 'z': -624.349609}, 'level_range': {'x': 12.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2057.708252, 'y': 27.0, 'z': -682.771545}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1394.415405, 'y': 27.0, 'z': -729.690979}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3533.216553, 'y': 27.0, 'z': -655.23822}, 'level_range': {'x': 14.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3994.040039, 'y': 27.0, 'z': -785.676025}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2792.625732, 'y': 27.0, 'z': -658.812805}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1881.470459, 'y': 27.0, 'z': -662.58728}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3023.694092, 'y': 27.0, 'z': -645.067871}, 'level_range': {'x': 11.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2475.67627, 'y': 27.0, 'z': -635.851318}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 3766.495117, 'y': 27.0, 'z': -890.332764}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2103.058105, 'y': 27.0, 'z': -665.307251}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2654.987793, 'y': 27.0, 'z': -756.212402}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 3090.647705, 'y': 27.0, 'z': -651.594543}, 'level_range': {'x': 12.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2382.037598, 'y': 27.0, 'z': -634.109314}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 3372.13623, 'y': 27.0, 'z': -651.796082}, 'level_range': {'x': 13.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4160.3125, 'y': 27.0, 'z': -1015.235474}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4322.333008, 'y': 27.0, 'z': -1194.057495}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1468.706177, 'y': 27.0, 'z': -700.45636}, 'level_range': {'x': 8.0, 'y': 14.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1506.319824, 'y': 27.0, 'z': -691.752258}, 'level_range': {'x': 8.0, 'y': 14.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1424.905273, 'y': 27.0, 'z': -733.467773}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 408.919312, 'y': 27.0, 'z': -927.604309}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4280.473145, 'y': 27.0, 'z': -1148.265991}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2137.969971, 'y': 27.0, 'z': -674.977783}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2073.116699, 'y': 27.0, 'z': -680.086243}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4044.887939, 'y': 27.0, 'z': -847.857178}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1854.752319, 'y': 27.0, 'z': -658.505432}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3579.638184, 'y': 27.0, 'z': -623.078918}, 'level_range': {'x': 14.0, 'y': 21.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2898.184814, 'y': 27.0, 'z': -625.851196}, 'level_range': {'x': 10.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1993.955688, 'y': 27.0, 'z': -729.078857}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4242.284668, 'y': 27.0, 'z': -1135.167847}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4037.415283, 'y': 27.0, 'z': -854.320923}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2669.020508, 'y': 27.0, 'z': -745.308411}, 'level_range': {'x': 9.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 891.799866, 'y': 27.0, 'z': -767.361145}, 'level_range': {'x': 10.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2089.914307, 'y': 27.0, 'z': -677.224426}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1289.928345, 'y': 27.0, 'z': -721.34082}, 'level_range': {'x': 8.0, 'y': 16.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4112.688477, 'y': 27.0, 'z': -974.963989}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2250.172363, 'y': 27.0, 'z': -643.634277}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 2796.991943, 'y': 27.0, 'z': -639.719421}, 'level_range': {'x': 9.0, 'y': 17.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1881.028809, 'y': 27.0, 'z': -660.392151}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1779.547241, 'y': 27.0, 'z': -681.783142}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 4262.96582, 'y': 27.0, 'z': -1152.522095}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2351.486084, 'y': 27.0, 'z': -650.995361}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 4196.419922, 'y': 27.0, 'z': -1087.002686}, 'level_range': {'x': 16.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3915.580322, 'y': 27.0, 'z': -688.12207}, 'level_range': {'x': 17.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3374.625732, 'y': 27.0, 'z': -631.537048}, 'level_range': {'x': 13.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3402.729736, 'y': 27.0, 'z': -626.6604}, 'level_range': {'x': 13.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3228.537842, 'y': 27.0, 'z': -636.69165}, 'level_range': {'x': 12.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3241.042725, 'y': 27.0, 'z': -617.924438}, 'level_range': {'x': 12.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1855.880493, 'y': 27.0, 'z': -671.219116}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2615.269287, 'y': 27.0, 'z': -654.147766}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 1352.636108, 'y': 27.0, 'z': -740.748657}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3296.006348, 'y': 27.0, 'z': -640.474976}, 'level_range': {'x': 12.0, 'y': 20.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3139.820313, 'y': 27.0, 'z': -629.049194}, 'level_range': {'x': 12.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2048.299561, 'y': 27.0, 'z': -644.530823}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2203.675293, 'y': 27.0, 'z': -735.297913}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 2622.337646, 'y': 27.0, 'z': -688.962708}, 'level_range': {'x': 8.0, 'y': 15.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 1467.530762, 'y': 27.0, 'z': -729.945068}, 'level_range': {'x': 8.0, 'y': 14.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2941.683105, 'y': 27.0, 'z': -648.359863}, 'level_range': {'x': 11.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3156.221436, 'y': 27.0, 'z': -631.965088}, 'level_range': {'x': 12.0, 'y': 19.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3004.861572, 'y': 27.0, 'z': -624.213562}, 'level_range': {'x': 11.0, 'y': 18.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 3705.782959, 'y': 27.0, 'z': -651.198181}, 'level_range': {'x': 15.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 1621.736816, 'y': 27.0, 'z': -683.832886}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 24}
{'position': {'x': 2461.172852, 'y': 27.0, 'z': -627.783569}, 'level_range': {'x': 8.0, 'y': 13.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
{'position': {'x': 2298.44873, 'y': 27.0, 'z': -631.060547}, 'level_range': {'x': 8.0, 'y': 12.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 24}
