{'position': {'x': 4532.016602, 'y': 27.0, 'z': -2105.275879}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 15}
{'position': {'x': 3170.85498, 'y': 200.024414, 'z': -2493.529541}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3715.360352, 'y': 155.759735, 'z': -1572.91272}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3344.76001, 'y': 134.143753, 'z': -2456.551025}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3500.386719, 'y': 113.759102, 'z': -2179.758057}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3418.43457, 'y': 150.003052, 'z': -2118.770752}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3366.96167, 'y': 130.285202, 'z': -2499.813721}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3310.418457, 'y': 136.670074, 'z': -2547.338623}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3179.508789, 'y': 200.024414, 'z': -2284.792969}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4152.754883, 'y': 105.451469, 'z': -1960.09436}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3884.679199, 'y': 99.890129, 'z': -2055.204834}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3342.231201, 'y': 135.138931, 'z': -2544.361084}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3561.426025, 'y': 100.490822, 'z': -2248.798096}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3075.82666, 'y': 251.26918, 'z': -2481.987793}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3079.805176, 'y': 252.972595, 'z': -2552.825439}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3645.066895, 'y': 150.577347, 'z': -1620.722778}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3988.294189, 'y': 108.550644, 'z': -1882.016479}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3146.993896, 'y': 192.62413, 'z': -2318.476563}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3389.851318, 'y': 129.262253, 'z': -2300.910156}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3304.660889, 'y': 136.757614, 'z': -2328.473145}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3385.615723, 'y': 119.132683, 'z': -2598.015381}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3369.259766, 'y': 132.575882, 'z': -2536.790771}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3448.802002, 'y': 124.373131, 'z': -2328.493896}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4202.852539, 'y': 105.773201, 'z': -1924.982178}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3372.12207, 'y': 151.136292, 'z': -2166.830078}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3082.416016, 'y': 199.993896, 'z': -2328.365723}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3642.399902, 'y': 150.330582, 'z': -1624.484741}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3374.947998, 'y': 169.993286, 'z': -2060.84082}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3244.403564, 'y': 136.739822, 'z': -2219.319336}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3405.330322, 'y': 116.796333, 'z': -2550.793457}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3000.254395, 'y': 254.10051, 'z': -2488.238525}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3092.501221, 'y': 251.557693, 'z': -2498.601074}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3121.164551, 'y': 199.993896, 'z': -2273.612305}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3527.437744, 'y': 112.673965, 'z': -2207.608398}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3028.697998, 'y': 252.36058, 'z': -2178.509033}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3345.55127, 'y': 136.757614, 'z': -2607.614258}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3399.748779, 'y': 129.726852, 'z': -2365.500244}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3310.019043, 'y': 151.485107, 'z': -2153.387207}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3234.469727, 'y': 199.993896, 'z': -2331.208252}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 2972.254395, 'y': 254.196442, 'z': -2654.68457}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 4185.293457, 'y': 100.330925, 'z': -1994.382568}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3286.674316, 'y': 135.233704, 'z': -2246.16748}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3141.086182, 'y': 199.979492, 'z': -2225.709229}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3992.885742, 'y': 104.90004, 'z': -1968.39856}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3764.843018, 'y': 151.511627, 'z': -2005.40686}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3997.489502, 'y': 148.476868, 'z': -1685.978271}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3426.923096, 'y': 169.993286, 'z': -2077.746094}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3192.681641, 'y': 151.509048, 'z': -2060.459229}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3032.752441, 'y': 253.51683, 'z': -2192.477539}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3285.986816, 'y': 136.757614, 'z': -2596.462158}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3066.832764, 'y': 251.651825, 'z': -2231.283447}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3142.945313, 'y': 252.855988, 'z': -2564.690674}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3259.149902, 'y': 136.757614, 'z': -2578.733398}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4056.362793, 'y': 100.3508, 'z': -1973.540894}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3007.996582, 'y': 252.709732, 'z': -2158.531494}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 2960.371094, 'y': 251.632782, 'z': -2686.81665}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 4439.385254, 'y': 27.0, 'z': -1934.788452}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 15}
{'position': {'x': 3892.376709, 'y': 110.108925, 'z': -1999.114502}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3751.283691, 'y': 150.694626, 'z': -1540.765381}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3517.21875, 'y': 110.497986, 'z': -2258.159668}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3167.480957, 'y': 191.936768, 'z': -2430.052979}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3369.849609, 'y': 131.302338, 'z': -2445.729492}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3182.911133, 'y': 191.944351, 'z': -2316.57666}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4187.450684, 'y': 101.939117, 'z': -2027.485107}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3856.364502, 'y': 94.979462, 'z': -2082.728027}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3429.768799, 'y': 169.993286, 'z': -2060.125244}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 2986.34668, 'y': 199.993896, 'z': -2644.888184}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 4020.726807, 'y': 102.763535, 'z': -1929.028687}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3530.356689, 'y': 103.641762, 'z': -2306.004883}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3332.593994, 'y': 136.395065, 'z': -2574.336426}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3429.803223, 'y': 124.073936, 'z': -2259.245117}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 2975.769531, 'y': 199.993896, 'z': -2672.995605}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3134.652832, 'y': 200.024414, 'z': -2480.089111}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3797.425293, 'y': 150.255707, 'z': -1575.040649}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3819.699951, 'y': 154.256668, 'z': -1948.19751}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3972.314697, 'y': 102.210167, 'z': -1980.793701}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3111.610352, 'y': 200.024414, 'z': -2460.687744}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3420.369385, 'y': 116.825294, 'z': -2555.758789}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 3296.597412, 'y': 136.77681, 'z': -2212.212402}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3385.91626, 'y': 150.250107, 'z': -2158.737549}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3391.919434, 'y': 130.858124, 'z': -2356.220947}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3267.626221, 'y': 136.757614, 'z': -2600.02124}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3095.434326, 'y': 199.993896, 'z': -2286.397705}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3388.951172, 'y': 129.309982, 'z': -2295.741211}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3015.980713, 'y': 256.348846, 'z': -2238.388184}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3295.902832, 'y': 136.757614, 'z': -2282.308838}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4311.538086, 'y': 100.934357, 'z': -2226.703857}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3393.654297, 'y': 129.645935, 'z': -2319.086426}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3402.927002, 'y': 150.039261, 'z': -2150.842529}, 'level_range': {'x': 16.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3345.972168, 'y': 150.003052, 'z': -2139.605957}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3709.826904, 'y': 95.032944, 'z': -2102.054932}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3409.896484, 'y': 128.375031, 'z': -2368.874756}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3269.201904, 'y': 137.174561, 'z': -2445.99292}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3032.376953, 'y': 251.629715, 'z': -2598.390137}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3219.885986, 'y': 164.799683, 'z': -2138.67041}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3617.715088, 'y': 152.58374, 'z': -1662.719727}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3843.927002, 'y': 101.034248, 'z': -2061.06958}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3334.209717, 'y': 134.054611, 'z': -2505.043457}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3051.417236, 'y': 248.084015, 'z': -2399.437012}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3691.169189, 'y': 150.269867, 'z': -1544.913452}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3094.574463, 'y': 250.211441, 'z': -2206.304199}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3800.382324, 'y': 150.168121, 'z': -1575.960327}, 'level_range': {'x': 18.0, 'y': 21.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3864.916748, 'y': 121.299187, 'z': -1960.52832}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4105.022461, 'y': 111.463661, 'z': -1933.74707}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4079.525879, 'y': 108.051086, 'z': -2049.824951}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3463.102539, 'y': 110.594391, 'z': -2429.020264}, 'level_range': {'x': 20.0, 'y': 23.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 15}
{'position': {'x': 3129.743408, 'y': 154.3004, 'z': -2046.301025}, 'level_range': {'x': 16.0, 'y': 18.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4312.472656, 'y': 106.353004, 'z': -2051.392578}, 'level_range': {'x': 19.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3076.803955, 'y': 251.543427, 'z': -2610.424072}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3300.52417, 'y': 136.757614, 'z': -2395.590088}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3347.676025, 'y': 132.968369, 'z': -2482.496826}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3428.170654, 'y': 123.544296, 'z': -2197.109131}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3332.29248, 'y': 136.727097, 'z': -2281.942383}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3487.76001, 'y': 150.003052, 'z': -2102.41333}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3266.173828, 'y': 155.485184, 'z': -2074.598145}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3100.219971, 'y': 250.486572, 'z': -2623.196777}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3214.325684, 'y': 199.993896, 'z': -2408.636719}, 'level_range': {'x': 19.0, 'y': 22.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 2995.023926, 'y': 199.993896, 'z': -2682.403809}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3342.604492, 'y': 133.145157, 'z': -2506.949219}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3473.632324, 'y': 150.003052, 'z': -2139.553711}, 'level_range': {'x': 17.0, 'y': 20.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3321.717285, 'y': 150.829636, 'z': -2152.591309}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3031.187988, 'y': 255.5522, 'z': -2227.782471}, 'level_range': {'x': 16.0, 'y': 19.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 2983.681885, 'y': 254.196442, 'z': -2568.45752}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3015.31665, 'y': 253.11937, 'z': -2532.049072}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 15}
{'position': {'x': 3409.713867, 'y': 127.193924, 'z': -2510.877197}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3531.173828, 'y': 114.382111, 'z': -2161.155518}, 'level_range': {'x': 17.0, 'y': 21.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 4004.283447, 'y': 111.817017, 'z': -1778.864258}, 'level_range': {'x': 18.0, 'y': 22.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 15}
{'position': {'x': 3264.217041, 'y': 136.757614, 'z': -2573.988525}, 'level_range': {'x': 21.0, 'y': 23.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 15}
