{'position': {'x': 3294.340332, 'y': 220.939468, 'z': -4468.149414}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3548.260742, 'y': 322.100647, 'z': -4152.293945}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3902.214844, 'y': 200.549545, 'z': -4103.338867}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3705.832031, 'y': 250.170547, 'z': -3572.377441}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3981.330078, 'y': 199.320114, 'z': -4137.088867}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3428.362305, 'y': 296.820282, 'z': -4229.375977}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3117.662598, 'y': 222.657257, 'z': -4465.733398}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 4189.249023, 'y': 203.879761, 'z': -4013.255371}, 'level_range': {'x': 47.0, 'y': 50.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3321.625977, 'y': 51.608105, 'z': -4677.439453}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3824.001465, 'y': 221.911285, 'z': -4115.00293}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3863.214844, 'y': 202.19046, 'z': -3981.550781}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3308.686279, 'y': 53.666859, 'z': -4648.765625}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3629.94043, 'y': 279.19754, 'z': -3979.593018}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3974.932373, 'y': 211.754807, 'z': -3969.463867}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3663.548584, 'y': 246.338165, 'z': -3761.366943}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3380.070313, 'y': 324.786133, 'z': -4211.241211}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3398.964111, 'y': 224.037888, 'z': -4330.571777}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 4055.331543, 'y': 199.51001, 'z': -3967.64917}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3404.916504, 'y': 28.591019, 'z': -4687.830078}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3615.297852, 'y': 269.084778, 'z': -3958.691406}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3312.960205, 'y': 48.89695, 'z': -4731.333984}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4091.045166, 'y': 199.51001, 'z': -3992.195557}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 4056.803467, 'y': 199.51001, 'z': -3983.376953}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3582.100586, 'y': 288.082611, 'z': -4000.278076}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3671.942139, 'y': 246.989441, 'z': -3762.831787}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3356.101318, 'y': 195.718506, 'z': -4478.229492}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3830.979736, 'y': 211.375595, 'z': -4070.630127}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3431.826172, 'y': 29.644562, 'z': -4528.043457}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 4007.979248, 'y': 199.877991, 'z': -4132.713867}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3972.196289, 'y': 207.717499, 'z': -3991.332275}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3821.54126, 'y': 223.356308, 'z': -4122.648438}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3942.374268, 'y': 209.116165, 'z': -4004.098389}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3990.9021, 'y': 199.51001, 'z': -4035.256348}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3482.032715, 'y': 339.325348, 'z': -3880.671631}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3795.033691, 'y': 232.775467, 'z': -4136.436035}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3742.153809, 'y': 250.016312, 'z': -3506.219482}, 'level_range': {'x': 46.0, 'y': 48.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3329.036621, 'y': 50.390671, 'z': -4619.609863}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3171.880859, 'y': 230.984497, 'z': -4466.176758}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3373.363281, 'y': 52.276508, 'z': -4559.244629}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4033.192627, 'y': 306.083466, 'z': -3888.446777}, 'level_range': {'x': 46.0, 'y': 50.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3441.293945, 'y': 331.037292, 'z': -3770.278809}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3440.30957, 'y': 247.516571, 'z': -4284.635742}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3125.690674, 'y': 225.298309, 'z': -4465.611328}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3410.447754, 'y': 27.163359, 'z': -4668.532715}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3553.901611, 'y': 244.113098, 'z': -4281.475098}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3450.243408, 'y': 27.0, 'z': -4634.573242}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3427.480225, 'y': 27.0, 'z': -4677.723145}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3364.628418, 'y': 250.446732, 'z': -4311.85498}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3932.536621, 'y': 200.178085, 'z': -4118.635254}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3957.42627, 'y': 248.091568, 'z': -3911.797363}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3638.246826, 'y': 250.678223, 'z': -3904.134277}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4133.672852, 'y': 250.474686, 'z': -3894.727783}, 'level_range': {'x': 46.0, 'y': 49.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3426.531494, 'y': 198.63443, 'z': -4369.344727}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3643.541016, 'y': 27.0, 'z': -4333.067871}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3976.000732, 'y': 202.210922, 'z': -4085.184814}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3087.04834, 'y': 177.20343, 'z': -4585.755371}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 4056.83667, 'y': 199.264755, 'z': -4139.964355}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3463.97583, 'y': 344.266418, 'z': -3843.799561}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3292.215088, 'y': 55.62534, 'z': -4679.634277}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3089.360352, 'y': 239.908142, 'z': -4445.569336}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3552.374756, 'y': 269.171234, 'z': -3759.639404}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3604.919678, 'y': 249.979477, 'z': -3697.148682}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3908.308838, 'y': 202.051941, 'z': -4073.145752}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3333.155273, 'y': 284.743958, 'z': -4316.225098}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3294.938477, 'y': 175.582382, 'z': -4531.740234}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3635.341553, 'y': 250.027863, 'z': -3622.066162}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3222.569824, 'y': 70.879227, 'z': -4745.083984}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3714.987061, 'y': 268.552155, 'z': -4016.472656}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3595.923828, 'y': 248.790833, 'z': -3784.788574}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3749.53418, 'y': 257.59906, 'z': -4053.96875}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3149.783936, 'y': 140.686615, 'z': -4606.299805}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3584.087646, 'y': 259.247925, 'z': -3927.259521}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3932.599854, 'y': 204.503586, 'z': -4048.047363}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3492.788574, 'y': 27.0, 'z': -4438.60498}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3458.175781, 'y': 297.897827, 'z': -3707.229248}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3508.207764, 'y': 223.184525, 'z': -4327.750488}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3388.088867, 'y': 222.526108, 'z': -4336.761719}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3437.175537, 'y': 27.0, 'z': -4664.230469}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 4026.755371, 'y': 199.509995, 'z': -3983.496338}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3331.275879, 'y': 47.70076, 'z': -4645.507813}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3177.956055, 'y': 162.985611, 'z': -4527.547363}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3578.125, 'y': 254.041702, 'z': -3908.682861}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3207.660645, 'y': 272.930939, 'z': -4364.472168}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3567.149414, 'y': 344.276093, 'z': -4154.292969}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3602.128662, 'y': 283.217743, 'z': -3990.679443}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3962.675049, 'y': 200.024414, 'z': -4123.921875}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3320.60083, 'y': 59.710747, 'z': -4588.932617}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3551.056885, 'y': 201.17868, 'z': -3563.477539}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3592.638428, 'y': 249.516235, 'z': -3656.998535}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3691.060791, 'y': 271.345825, 'z': -4130.204102}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3475.329834, 'y': 294.750854, 'z': -3697.517822}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3396.501465, 'y': 27.781557, 'z': -4706.914063}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3891.489014, 'y': 199.864822, 'z': -4140.097656}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3359.354004, 'y': 191.740082, 'z': -4422.407715}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3194.823975, 'y': 110.735977, 'z': -4630.317871}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3563.567871, 'y': 262.278534, 'z': -3929.306641}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3385.715576, 'y': 33.626335, 'z': -4665.244629}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3725.055176, 'y': 256.937469, 'z': -4144.729492}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3636.394531, 'y': 27.0, 'z': -4368.369629}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3922.922363, 'y': 204.099014, 'z': -4049.30127}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3807.893799, 'y': 250.319229, 'z': -3762.438477}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3456.891357, 'y': 27.0, 'z': -4561.757813}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3560.635254, 'y': 27.0, 'z': -4446.819824}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 21}
{'position': {'x': 3792.768799, 'y': 214.786346, 'z': -3956.474609}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3681.545654, 'y': 248.720963, 'z': -3753.449707}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3488.515625, 'y': 358.7612, 'z': -4137.619629}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3119.11377, 'y': 158.205246, 'z': -4596.999512}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3726.792725, 'y': 257.49057, 'z': -4138.585449}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3769.964844, 'y': 248.694305, 'z': -4080.873779}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3402.805176, 'y': 303.92334, 'z': -4231.662598}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3641.40625, 'y': 306.563568, 'z': -4053.942627}, 'level_range': {'x': 49.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3545.319336, 'y': 250.966492, 'z': -3711.814941}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3988.377686, 'y': 213.546982, 'z': -3949.670166}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3233.910645, 'y': 278.203949, 'z': -4353.760742}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 4085.896484, 'y': 200.451691, 'z': -3984.894043}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3885.003418, 'y': 200.245483, 'z': -4077.429688}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 4099.246094, 'y': 199.51001, 'z': -3993.914307}, 'level_range': {'x': 47.0, 'y': 51.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 21}
{'position': {'x': 3457.302246, 'y': 322.256287, 'z': -3785.322021}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3891.344482, 'y': 206.718765, 'z': -4042.104004}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3996.464111, 'y': 218.695023, 'z': -3938.161133}, 'level_range': {'x': 48.0, 'y': 51.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 21}
{'position': {'x': 3167.615234, 'y': 255.83522, 'z': -4401.910156}, 'level_range': {'x': 49.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3305.554932, 'y': 27.0, 'z': -4785.891113}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3140.804932, 'y': 27.0, 'z': -4800.055176}, 'level_range': {'x': 51.0, 'y': 53.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 21}
{'position': {'x': 3229.960693, 'y': 96.426369, 'z': -4615.808105}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3247.527588, 'y': 267.949188, 'z': -4329.4375}, 'level_range': {'x': 48.0, 'y': 52.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3135.880859, 'y': 141.368286, 'z': -4635.71582}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'snowfield', 'substance': 'yuki', 'area_no': 21}
{'position': {'x': 3184.629883, 'y': 120.714317, 'z': -4688.644043}, 'level_range': {'x': 50.0, 'y': 53.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 21}
