{'position': {'x': 1485.548218, 'y': 162.015656, 'z': -1064.127197}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1369.159546, 'y': 149.5, 'z': -1372.944336}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1356.394531, 'y': 149.5, 'z': -1760.260254}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1641.81189, 'y': 173.678131, 'z': -1364.190186}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1554.992676, 'y': 162.169205, 'z': -1420.521606}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'swamp', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1503.094971, 'y': 174.187592, 'z': -1186.801392}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1058.987793, 'y': 177.917633, 'z': -1203.628418}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1810.578125, 'y': 149.5, 'z': -1103.240356}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1556.881348, 'y': 151.766586, 'z': -1026.638062}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1301.827026, 'y': 199.335007, 'z': -1039.550049}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1279.36853, 'y': 149.5, 'z': -1438.714233}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1008.014343, 'y': 176.539627, 'z': -1323.929688}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1320.731934, 'y': 149.5, 'z': -1750.220337}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1600.19751, 'y': 151.484604, 'z': -1008.33606}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1130.369629, 'y': 149.5, 'z': -1753.103027}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1344.370605, 'y': 198.17923, 'z': -1218.421265}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1816.996338, 'y': 149.5, 'z': -1143.514526}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1365.306885, 'y': 160.227066, 'z': -1323.336548}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1115.419067, 'y': 149.5, 'z': -1775.074097}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1513.309448, 'y': 152.643784, 'z': -1129.871704}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1237.65918, 'y': 149.5, 'z': -1357.254639}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1109.287476, 'y': 149.5, 'z': -1702.858276}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1631.630737, 'y': 152.859039, 'z': -1026.262207}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1068.961182, 'y': 149.5, 'z': -1599.934814}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1476.822998, 'y': 160.935349, 'z': -1540.084717}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1365.123901, 'y': 196.0, 'z': -1139.157593}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 2}
{'position': {'x': 1209.125244, 'y': 265.121185, 'z': -1068.880249}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1222.730225, 'y': 265.198486, 'z': -1166.953613}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1116.892334, 'y': 150.413635, 'z': -1676.093994}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'bamboo_forest', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1631.428711, 'y': 174.424667, 'z': -1190.514526}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'flower', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1627.297119, 'y': 173.292679, 'z': -1207.957764}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1208.811035, 'y': 262.450012, 'z': -1139.809082}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1764.432251, 'y': 149.5, 'z': -1137.828247}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1435.901367, 'y': 170.48172, 'z': -1585.191772}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1139.778076, 'y': 149.5, 'z': -1732.580322}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1595.438477, 'y': 169.139297, 'z': -1440.798096}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1464.473022, 'y': 149.5, 'z': -1710.889893}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1689.799927, 'y': 149.5, 'z': -1052.262939}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1766.710938, 'y': 149.5, 'z': -1332.768188}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1591.29126, 'y': 152.634521, 'z': -1053.088013}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1569.865601, 'y': 154.645432, 'z': -1110.973389}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1333.986938, 'y': 160.184616, 'z': -1346.818359}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1833.998535, 'y': 149.972534, 'z': -1080.904297}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1651.076172, 'y': 177.509186, 'z': -1163.88916}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'flower', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1538.421509, 'y': 171.634506, 'z': -1204.915161}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1646.487305, 'y': 149.5, 'z': -1549.054077}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1490.908569, 'y': 158.870941, 'z': -1468.790894}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1799.226074, 'y': 149.5, 'z': -1064.602539}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1196.196533, 'y': 265.310181, 'z': -1078.305542}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1142.230103, 'y': 163.927048, 'z': -1375.21814}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1249.398071, 'y': 224.93808, 'z': -1267.913086}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1523.969238, 'y': 149.5, 'z': -1440.357422}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1181.236206, 'y': 262.450012, 'z': -1106.835449}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1671.79187, 'y': 181.433594, 'z': -1372.98291}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1136.800415, 'y': 164.979614, 'z': -1409.630615}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1621.583984, 'y': 172.894562, 'z': -1451.515259}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1387.841064, 'y': 149.5, 'z': -1751.453125}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1432.331177, 'y': 149.5, 'z': -1406.982422}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1464.964722, 'y': 161.940063, 'z': -1073.782715}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1441.733398, 'y': 209.021469, 'z': -1259.642944}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1592.972412, 'y': 153.342911, 'z': -1069.555176}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1076.970093, 'y': 149.5, 'z': -1689.40332}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1458.801392, 'y': 161.287796, 'z': -1512.395752}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1480.888184, 'y': 158.887909, 'z': -1623.037842}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1563.892822, 'y': 151.202301, 'z': -1011.895935}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1217.935547, 'y': 265.193695, 'z': -1170.295288}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1413.972656, 'y': 164.218964, 'z': -1316.737549}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1394.298218, 'y': 170.085785, 'z': -1606.941162}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1425.091919, 'y': 163.622192, 'z': -1343.130493}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1441.526367, 'y': 209.365204, 'z': -1206.023926}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1270.501221, 'y': 226.546783, 'z': -1034.865234}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1801.448975, 'y': 149.5, 'z': -1287.310791}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1540.429321, 'y': 149.5, 'z': -1544.166626}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1276.050049, 'y': 156.278992, 'z': -1648.174194}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1255.518311, 'y': 155.38475, 'z': -1637.047852}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1094.595337, 'y': 287.214752, 'z': -1111.231201}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1295.814209, 'y': 156.871536, 'z': -1615.91333}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1706.197876, 'y': 149.5, 'z': -1194.651001}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1360.956543, 'y': 241.149292, 'z': -1063.048584}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1545.895142, 'y': 158.056213, 'z': -1564.389893}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1349.265991, 'y': 171.876068, 'z': -1617.670044}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1499.709106, 'y': 162.585999, 'z': -1530.406616}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1566.192383, 'y': 165.937424, 'z': -1174.715576}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1698.177368, 'y': 174.379272, 'z': -1284.224854}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'flower', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1163.657959, 'y': 149.5, 'z': -1517.858154}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1392.894897, 'y': 149.5, 'z': -1676.110229}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1179.865723, 'y': 223.0, 'z': -1238.800781}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 2}
{'position': {'x': 1551.515991, 'y': 157.594482, 'z': -1126.169556}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1140.742554, 'y': 149.972534, 'z': -1763.111694}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1720.452637, 'y': 149.5, 'z': -1430.13208}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1393.071167, 'y': 164.593155, 'z': -1457.861084}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1511.777832, 'y': 152.149765, 'z': -1146.283325}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1476.599365, 'y': 162.726486, 'z': -1094.982788}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1391.483521, 'y': 149.5, 'z': -1660.481079}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1479.577515, 'y': 162.253906, 'z': -1544.354492}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1164.242188, 'y': 149.707672, 'z': -1734.132324}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1232.755249, 'y': 149.5, 'z': -1434.748047}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1029.780518, 'y': 177.738388, 'z': -1245.81958}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1464.224609, 'y': 160.630569, 'z': -1021.317932}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1639.095703, 'y': 149.5, 'z': -1136.634399}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1334.929932, 'y': 149.5, 'z': -1775.483887}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1221.95752, 'y': 166.418961, 'z': -1370.273438}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1048.343994, 'y': 160.604019, 'z': -1384.085571}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1829.884644, 'y': 149.5, 'z': -1102.23999}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1631.535889, 'y': 172.048462, 'z': -1286.913208}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1054.709229, 'y': 176.66539, 'z': -1268.344727}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1228.657471, 'y': 264.976929, 'z': -1058.384033}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1448.217041, 'y': 159.385681, 'z': -1005.30365}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1573.535034, 'y': 169.694992, 'z': -1217.533203}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1324.923096, 'y': 155.322876, 'z': -1511.688232}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 2}
{'position': {'x': 1294.640991, 'y': 155.417999, 'z': -1565.802612}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1495.439575, 'y': 150.680267, 'z': -1149.668945}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'swamp', 'substance': 'doro', 'area_no': 2}
{'position': {'x': 1273.518799, 'y': 151.010193, 'z': -1519.953735}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1533.221313, 'y': 158.619354, 'z': -1544.68689}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1258.747681, 'y': 151.010193, 'z': -1531.757324}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'desert', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1339.620972, 'y': 196.0, 'z': -1174.721558}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 2}
{'position': {'x': 1011.820251, 'y': 159.930679, 'z': -1392.859863}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1081.913452, 'y': 149.5, 'z': -1561.686279}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1618.873291, 'y': 172.142899, 'z': -1230.533936}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'flower', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1369.416992, 'y': 159.136673, 'z': -1559.871338}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1237.049683, 'y': 149.5, 'z': -1518.606079}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1479.562256, 'y': 162.266327, 'z': -1511.129272}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1045.97937, 'y': 149.5, 'z': -1445.040161}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
{'position': {'x': 1204.631714, 'y': 223.0, 'z': -1253.577148}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1545.115845, 'y': 159.446472, 'z': -1138.911377}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1649.049194, 'y': 171.400513, 'z': -1299.405396}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1193.31189, 'y': 164.984344, 'z': -1342.518921}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'prairie', 'substance': 'shiba_kare', 'area_no': 2}
{'position': {'x': 1185.678833, 'y': 264.967102, 'z': -1052.430176}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 2}
{'position': {'x': 1480.855225, 'y': 149.5, 'z': -1687.302734}, 'level_range': {'x': 58.0, 'y': 68.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 2}
