{'position': {'x': 1418.115356, 'y': 101.407539, 'z': -364.868439}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 1349.795166, 'y': 154.322144, 'z': -636.516846}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1413.56311, 'y': 105.85582, 'z': -397.132629}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1494.952515, 'y': 104.98362, 'z': -390.76059}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1448.735596, 'y': 141.122208, 'z': -565.103882}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1594.679077, 'y': 112.312607, 'z': -520.42926}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1445.762207, 'y': 101.320534, 'z': -326.329956}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 1479.440552, 'y': 167.655991, 'z': -647.900146}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1516.624756, 'y': 103.109032, 'z': -391.175323}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 1597.756348, 'y': 104.602463, 'z': -481.996643}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 1607.12854, 'y': 108.363228, 'z': -511.683197}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1544.611084, 'y': 121.632851, 'z': -504.043793}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1489.187866, 'y': 108.716492, 'z': -417.352692}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1543.290283, 'y': 123.097321, 'z': -506.600128}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1611.880127, 'y': 108.009094, 'z': -508.87146}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1521.386841, 'y': 120.860748, 'z': -490.653625}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1526.239624, 'y': 110.206947, 'z': -454.398529}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1445.216919, 'y': 140.780197, 'z': -534.239441}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1524.879883, 'y': 137.023926, 'z': -523.020081}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1523.222046, 'y': 103.754852, 'z': -414.378052}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 1480.532593, 'y': 116.093445, 'z': -455.096954}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1628.867065, 'y': 108.258537, 'z': -525.652588}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1627.717285, 'y': 108.22628, 'z': -525.448425}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1529.188599, 'y': 110.163071, 'z': -460.166016}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1529.349731, 'y': 109.987602, 'z': -459.58075}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1256.400269, 'y': 136.574493, 'z': -591.196228}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1528.250366, 'y': 109.818573, 'z': -456.37738}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1491.227417, 'y': 103.057663, 'z': -373.739655}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 1227.143921, 'y': 176.657745, 'z': -643.930298}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1531.519775, 'y': 106.675163, 'z': -441.898346}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1537.63562, 'y': 111.938042, 'z': -476.077271}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1363.441895, 'y': 133.014984, 'z': -549.909119}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1539.687622, 'y': 107.919281, 'z': -461.438293}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1537.887085, 'y': 103.753944, 'z': -421.200317}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 1631.96521, 'y': 108.626503, 'z': -528.874023}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1565.186646, 'y': 115.184807, 'z': -500.390747}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1401.873657, 'y': 161.210358, 'z': -665.060425}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1322.227783, 'y': 129.25444, 'z': -572.740479}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1542.965088, 'y': 148.611984, 'z': -579.6604}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1327.562866, 'y': 106.879082, 'z': -440.512421}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1624.974243, 'y': 107.354866, 'z': -512.762024}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'tsuchi', 'area_no': 3}
{'position': {'x': 1499.455444, 'y': 109.528931, 'z': -430.213196}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1545.94873, 'y': 148.415482, 'z': -589.861633}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1604.422607, 'y': 108.862785, 'z': -513.557312}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1428.233887, 'y': 152.753952, 'z': -568.411926}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1619.235962, 'y': 108.586105, 'z': -522.421387}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1264.586426, 'y': 158.011749, 'z': -685.893738}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1349.256836, 'y': 115.577126, 'z': -490.689453}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1535.39624, 'y': 136.217209, 'z': -526.611328}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1629.71936, 'y': 109.306389, 'z': -540.674927}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1289.104004, 'y': 155.413757, 'z': -639.587769}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1333.314331, 'y': 117.791832, 'z': -512.237}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1339.253906, 'y': 138.445938, 'z': -591.186768}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1278.750244, 'y': 106.987717, 'z': -428.472717}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1449.198853, 'y': 184.730377, 'z': -615.068237}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1342.231812, 'y': 117.957047, 'z': -751.910706}, 'level_range': {'x': 15.0, 'y': 18.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1490.637939, 'y': 166.536575, 'z': -645.385803}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'jari', 'area_no': 3}
{'position': {'x': 1370.982178, 'y': 167.703964, 'z': -686.524231}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1446.387329, 'y': 171.811554, 'z': -645.456543}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1348.513916, 'y': 165.041, 'z': -674.382874}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1340.121704, 'y': 106.879082, 'z': -407.461334}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1264.091064, 'y': 107.931328, 'z': -462.478149}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1233.951782, 'y': 137.042587, 'z': -565.728149}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1319.987549, 'y': 117.466805, 'z': -499.525208}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1402.375854, 'y': 157.628006, 'z': -653.695251}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1347.500122, 'y': 107.775795, 'z': -453.161072}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1189.686035, 'y': 148.645935, 'z': -669.669556}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'riverside', 'substance': 'kawasuna', 'area_no': 3}
{'position': {'x': 1392.25415, 'y': 160.95401, 'z': -663.536743}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'bamboo_forest', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1304.991333, 'y': 110.992706, 'z': -480.147461}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1327.614502, 'y': 161.661346, 'z': -668.246887}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1494.694092, 'y': 133.438278, 'z': -504.329712}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1378.374268, 'y': 123.86541, 'z': -512.157654}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1298.2323, 'y': 112.186737, 'z': -482.157654}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1295.364258, 'y': 106.944695, 'z': -412.818054}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1287.176758, 'y': 142.050751, 'z': -595.203003}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1471.725952, 'y': 116.644722, 'z': -452.451141}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1452.193604, 'y': 175.162384, 'z': -664.029053}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1495.592041, 'y': 133.527466, 'z': -504.791016}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1360.766724, 'y': 135.405563, 'z': -581.524597}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1457.44165, 'y': 168.761017, 'z': -646.691467}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1325.729736, 'y': 117.82959, 'z': -507.338623}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1531.909668, 'y': 140.168579, 'z': -535.841614}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1432.74292, 'y': 108.65937, 'z': -408.7146}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1368.549072, 'y': 125.550224, 'z': -519.925232}, 'level_range': {'x': 13.0, 'y': 16.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 3}
{'position': {'x': 1432.571045, 'y': 150.761566, 'z': -722.014954}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1575.390259, 'y': 110.634315, 'z': -557.926147}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1586.422119, 'y': 110.637955, 'z': -563.059753}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1428.858765, 'y': 150.803757, 'z': -715.220032}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1434.395752, 'y': 151.142441, 'z': -731.716553}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1569.411621, 'y': 110.683914, 'z': -548.951904}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1434.605957, 'y': 150.795837, 'z': -710.937256}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1578.178955, 'y': 110.62265, 'z': -539.835815}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1588.886108, 'y': 110.564674, 'z': -555.788391}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1572.563721, 'y': 110.628677, 'z': -555.978333}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1572.625732, 'y': 110.618011, 'z': -541.342957}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1422.849365, 'y': 150.811981, 'z': -707.206665}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1425.668335, 'y': 150.804031, 'z': -713.921631}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1575.535156, 'y': 110.627983, 'z': -563.400452}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1574.816895, 'y': 110.631607, 'z': -557.350464}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1577.161865, 'y': 110.642258, 'z': -560.013672}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1420.76123, 'y': 150.909927, 'z': -704.137939}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1585.924316, 'y': 110.580658, 'z': -549.104614}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1572.693115, 'y': 110.625458, 'z': -547.347473}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1574.730469, 'y': 110.632149, 'z': -556.546143}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1585.800537, 'y': 110.739639, 'z': -570.255127}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1425.695801, 'y': 150.809082, 'z': -713.115601}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1578.643555, 'y': 110.620369, 'z': -540.679443}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1427.422119, 'y': 150.757126, 'z': -730.293274}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1430.669434, 'y': 150.780899, 'z': -718.339844}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1576.946533, 'y': 110.621658, 'z': -542.223145}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1434.965454, 'y': 150.786469, 'z': -726.488159}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1586.314941, 'y': 110.650101, 'z': -567.755737}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1577.921631, 'y': 110.637985, 'z': -557.266968}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1582.497192, 'y': 110.604324, 'z': -555.350891}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1579.993652, 'y': 110.618172, 'z': -545.309692}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1573.848633, 'y': 110.626862, 'z': -549.500244}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
{'position': {'x': 1428.383911, 'y': 150.805771, 'z': -714.819946}, 'level_range': {'x': 14.0, 'y': 17.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 3}
