{'position': {'x': 529.604187, 'y': 27.0, 'z': -913.678772}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1019.870483, 'y': 27.0, 'z': -793.35791}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 988.398132, 'y': 298.510681, 'z': -1319.97998}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1088.617188, 'y': 368.760712, 'z': -980.541626}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 801.186279, 'y': 299.609375, 'z': -1216.671143}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 971.774109, 'y': 300.568298, 'z': -1173.023438}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1097.223755, 'y': 369.84375, 'z': -979.841248}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1035.677002, 'y': 294.588104, 'z': -1215.340454}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 973.20752, 'y': 300.316589, 'z': -925.740845}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 737.844727, 'y': 300.230591, 'z': -1213.780396}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1109.809937, 'y': 340.749573, 'z': -1084.192627}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 654.411987, 'y': 27.0, 'z': -842.166443}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1197.197021, 'y': 135.498444, 'z': -1286.323608}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 813.897827, 'y': 305.179565, 'z': -945.878662}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 979.637817, 'y': 328.733734, 'z': -1271.107178}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1241.148315, 'y': 128.330353, 'z': -1290.983398}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1276.808228, 'y': 238.102295, 'z': -986.274109}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1119.518677, 'y': 141.806122, 'z': -1280.462646}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1284.067261, 'y': 127.393204, 'z': -1277.766846}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1003.41803, 'y': 300.158203, 'z': -917.25769}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 764.461853, 'y': 300.786591, 'z': -1175.841797}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1124.668457, 'y': 439.045624, 'z': -1194.893311}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1089.876221, 'y': 340.719055, 'z': -1045.624878}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 864.316895, 'y': 276.355621, 'z': -1452.625488}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 762.243774, 'y': 293.539948, 'z': -1329.797241}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1124.287354, 'y': 439.143219, 'z': -1240.116089}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1069.140381, 'y': 339.27597, 'z': -1029.139648}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 508.395325, 'y': 27.0, 'z': -1099.953979}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1142.030273, 'y': 408.135559, 'z': -1145.440063}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1207.161987, 'y': 27.0, 'z': -843.84198}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 814.010803, 'y': 299.087494, 'z': -1301.476929}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1062.90918, 'y': 338.942932, 'z': -1035.712891}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 698.654602, 'y': 302.001312, 'z': -1153.768188}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1128.423706, 'y': 372.026489, 'z': -997.718018}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1060.121826, 'y': 149.277969, 'z': -1309.020874}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 958.686035, 'y': 325.293518, 'z': -1288.493896}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1100.578247, 'y': 370.884125, 'z': -987.723083}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 948.241455, 'y': 301.019348, 'z': -1026.954956}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1117.635986, 'y': 439.174744, 'z': -1210.185669}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 965.602966, 'y': 324.849365, 'z': -1295.129761}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1131.795654, 'y': 408.403198, 'z': -1149.15979}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 925.556519, 'y': 300.570557, 'z': -971.017456}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 956.62439, 'y': 302.497833, 'z': -1080.026245}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1026.746826, 'y': 296.160645, 'z': -1175.233765}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 690.124939, 'y': 289.415863, 'z': -1307.708374}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1175.368164, 'y': 408.245636, 'z': -1113.544312}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 859.292419, 'y': 294.9823, 'z': -1333.835938}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 959.313965, 'y': 27.0, 'z': -789.627563}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 898.145508, 'y': 300.640228, 'z': -1326.477051}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 902.893921, 'y': 304.91452, 'z': -947.619629}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1051.626953, 'y': 341.303009, 'z': -1115.3573}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1077.986572, 'y': 291.653412, 'z': -1255.116333}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1101.877075, 'y': 143.056183, 'z': -1285.179443}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1198.483643, 'y': 438.142975, 'z': -1171.343018}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1008.821716, 'y': 359.124756, 'z': -976.509644}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 913.804565, 'y': 285.171753, 'z': -1428.689941}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1086.497803, 'y': 296.160645, 'z': -1185.553833}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1044.161743, 'y': 340.07016, 'z': -1078.361206}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1057.154541, 'y': 345.281677, 'z': -1135.028076}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 875.545837, 'y': 300.006104, 'z': -1211.425171}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 848.3125, 'y': 279.919281, 'z': -1418.941406}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 695.719666, 'y': 289.428497, 'z': -1276.939941}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1036.342773, 'y': 339.352234, 'z': -1074.904053}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 869.421082, 'y': 304.539368, 'z': -947.937073}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 846.889832, 'y': 300.006104, 'z': -1216.294067}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 756.71228, 'y': 300.213013, 'z': -1203.860474}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1048.606079, 'y': 341.820984, 'z': -1122.917725}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1174.177734, 'y': 434.254883, 'z': -1224.087891}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1162.276611, 'y': 367.319611, 'z': -1094.519653}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 830.451172, 'y': 289.232727, 'z': -1401.413574}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1226.511108, 'y': 130.042908, 'z': -1283.386719}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 750.182495, 'y': 300.128204, 'z': -1032.888916}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 756.53894, 'y': 300.183075, 'z': -1027.060303}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 620.832336, 'y': 27.0, 'z': -1432.584839}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1206.737305, 'y': 134.692917, 'z': -1296.982666}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 890.834045, 'y': 300.708405, 'z': -987.626648}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 686.785278, 'y': 303.398743, 'z': -1162.327759}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1194.802246, 'y': 434.254883, 'z': -1197.787476}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1226.228149, 'y': 27.0, 'z': -844.582642}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 934.577881, 'y': 301.080231, 'z': -1192.194702}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1183.780396, 'y': 434.254883, 'z': -1237.845947}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1084.364746, 'y': 299.750336, 'z': -909.658691}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 905.573242, 'y': 301.042999, 'z': -1327.772705}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1032.64917, 'y': 27.0, 'z': -776.611694}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1215.257324, 'y': 421.813049, 'z': -1108.637939}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 732.630005, 'y': 300.299835, 'z': -1117.108032}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 867.478088, 'y': 289.430786, 'z': -1383.290161}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 935.28241, 'y': 300.837555, 'z': -1209.407715}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 630.672363, 'y': 27.0, 'z': -834.208923}, 'level_range': {'x': 42.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1259.089966, 'y': 27.0, 'z': -899.136597}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1261.163452, 'y': 128.551514, 'z': -1281.317139}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1165.711792, 'y': 138.365448, 'z': -1296.933105}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1246.30603, 'y': 423.034546, 'z': -1237.980713}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1256.297974, 'y': 127.855148, 'z': -1304.189087}, 'level_range': {'x': 37.0, 'y': 39.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 833.053772, 'y': 279.691772, 'z': -1436.96228}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1227.22522, 'y': 412.081543, 'z': -1068.851196}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1085.534912, 'y': 340.719055, 'z': -1075.474487}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1089.966797, 'y': 368.674774, 'z': -974.044739}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1081.133179, 'y': 147.691376, 'z': -1331.375732}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1038.90918, 'y': 291.706665, 'z': -1255.831909}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 909.841492, 'y': 302.14212, 'z': -965.957031}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 799.020569, 'y': 299.057098, 'z': -1251.331909}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1065.11731, 'y': 347.808868, 'z': -1142.065918}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1140.050171, 'y': 439.290131, 'z': -1255.338257}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 789.957275, 'y': 299.639893, 'z': -1213.834717}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 850.497559, 'y': 300.067139, 'z': -1191.91748}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1038.955688, 'y': 288.439056, 'z': -1284.371948}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1097.773193, 'y': 369.648621, 'z': -971.144287}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 937.41687, 'y': 301.425201, 'z': -953.494995}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 815.75354, 'y': 299.309937, 'z': -1301.355103}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 501.996216, 'y': 27.0, 'z': -1022.606689}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 849.645752, 'y': 289.443268, 'z': -1390.724365}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 898.080933, 'y': 292.474182, 'z': -1388.752441}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1072.905273, 'y': 367.667572, 'z': -971.667114}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1112.116943, 'y': 142.342758, 'z': -1282.830688}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 912.592224, 'y': 293.426575, 'z': -1382.991943}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 847.716248, 'y': 27.0, 'z': -795.532959}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 946.942078, 'y': 27.0, 'z': -771.587341}, 'level_range': {'x': 41.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1128.28418, 'y': 27.0, 'z': -773.94635}, 'level_range': {'x': 39.0, 'y': 43.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 880.26416, 'y': 300.281128, 'z': -1181.66687}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'town', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 650.408447, 'y': 27.0, 'z': -1355.858643}, 'level_range': {'x': 39.0, 'y': 42.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1007.272034, 'y': 27.0, 'z': -757.446167}, 'level_range': {'x': 40.0, 'y': 44.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 977.222839, 'y': 327.258636, 'z': -1284.731323}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'mountain', 'substance': 'shiba', 'area_no': 6}
{'position': {'x': 1115.759033, 'y': 340.749573, 'z': -1070.737305}, 'level_range': {'x': 38.0, 'y': 41.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 1160.224976, 'y': 138.653137, 'z': -1292.303955}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1022.383667, 'y': 293.953857, 'z': -1224.759399}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'cave', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1107.719238, 'y': 143.979523, 'z': -1319.454224}, 'level_range': {'x': 37.0, 'y': 40.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 6}
{'position': {'x': 1083.118774, 'y': 27.0, 'z': -759.334778}, 'level_range': {'x': 40.0, 'y': 43.0}, 'biome': 'ocean', 'substance': 'tsuchi', 'area_no': 6}
{'position': {'x': 1061.713623, 'y': 340.210663, 'z': -1051.331055}, 'level_range': {'x': 38.0, 'y': 42.0}, 'biome': 'ruins', 'substance': 'shiba_kare', 'area_no': 6}
{'position': {'x': 958.550781, 'y': 298.510681, 'z': -1344.568604}, 'level_range': {'x': 37.0, 'y': 41.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 6}
