{'position': {'x': 1145.618408, 'y': 66.483757, 'z': -3404.503418}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 11}
{'position': {'x': 842.691528, 'y': 77.588028, 'z': -3381.80957}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 790.328247, 'y': 87.564896, 'z': -3292.885498}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1075.370361, 'y': 163.584198, 'z': -3225.422607}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 969.22583, 'y': 72.200005, 'z': -3391.80835}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1141.165405, 'y': 66.350533, 'z': -3382.261719}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 806.226929, 'y': 92.094582, 'z': -3263.388184}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 933.137512, 'y': 72.638008, 'z': -3392.825439}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 949.173218, 'y': 71.421181, 'z': -3375.588379}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 763.848267, 'y': 99.273079, 'z': -3152.556885}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 807.897583, 'y': 79.983261, 'z': -3365.944092}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1061.493286, 'y': 163.584198, 'z': -3227.321777}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1243.415405, 'y': 160.106903, 'z': -3315.408447}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 562.154419, 'y': 27.005522, 'z': -3226.412109}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1516.693726, 'y': 184.73732, 'z': -3118.519043}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1263.320679, 'y': 163.443008, 'z': -3281.476807}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1266.059326, 'y': 163.551682, 'z': -3273.170898}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 842.677612, 'y': 90.581406, 'z': -3240.658936}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 951.021484, 'y': 75.038277, 'z': -3319.207031}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 992.101074, 'y': 70.437744, 'z': -3387.123779}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 749.002136, 'y': 100.95285, 'z': -3099.159424}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1468.39624, 'y': 181.498077, 'z': -3126.633301}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 594.102356, 'y': 45.466049, 'z': -3430.645996}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1411.532837, 'y': 176.135254, 'z': -3144.540527}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1052.645752, 'y': 163.574997, 'z': -3251.138184}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 807.044312, 'y': 85.113556, 'z': -3313.040527}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 910.514038, 'y': 61.98988, 'z': -3429.293457}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 984.884033, 'y': 62.757851, 'z': -3414.932617}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1143.074341, 'y': 163.584198, 'z': -3209.258545}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 772.65509, 'y': 97.264183, 'z': -3190.574707}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 882.827881, 'y': 74.185684, 'z': -3403.119873}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1107.456299, 'y': 165.014465, 'z': -3307.472412}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 663.036499, 'y': 27.381945, 'z': -3313.668701}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1041.442261, 'y': 167.517746, 'z': -3178.064209}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1348.079102, 'y': 175.003494, 'z': -3196.855713}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 859.90863, 'y': 85.616516, 'z': -3294.966064}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1233.576904, 'y': 64.544739, 'z': -3402.367676}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1227.010742, 'y': 164.512756, 'z': -3175.743408}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1073.853027, 'y': 166.256042, 'z': -3323.55835}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 685.752197, 'y': 92.763596, 'z': -3083.87085}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 913.640991, 'y': 72.854744, 'z': -3395.012207}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1397.32019, 'y': 101.457779, 'z': -3324.051025}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1457.025146, 'y': 183.943542, 'z': -3180.625244}, 'level_range': {'x': 22.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 934.184998, 'y': 73.952705, 'z': -3374.443359}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1186.420898, 'y': 64.465385, 'z': -3410.37793}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1130.475342, 'y': 163.810928, 'z': -3198.638916}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 813.073364, 'y': 94.542915, 'z': -3199.844971}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1283.682861, 'y': 166.941803, 'z': -3169.01416}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 686.034973, 'y': 77.987846, 'z': -3190.259033}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 534.908386, 'y': 27.584059, 'z': -3218.986328}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 910.442505, 'y': 82.615005, 'z': -3277.625}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1466.32373, 'y': 184.538147, 'z': -3244.724365}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1108.106689, 'y': 163.584198, 'z': -3206.274902}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1355.939819, 'y': 176.170761, 'z': -3184.237061}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 889.411682, 'y': 77.464821, 'z': -3352.715576}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1144.870483, 'y': 163.584198, 'z': -3225.138672}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1098.432983, 'y': 163.584198, 'z': -3205.372803}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1017.837158, 'y': 71.595543, 'z': -3392.271729}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 642.18573, 'y': 70.205307, 'z': -3011.089844}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 612.28894, 'y': 27.314899, 'z': -3217.830322}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1376.379395, 'y': 179.181549, 'z': -3230.772705}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1203.204224, 'y': 70.410263, 'z': -3396.348633}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 519.953918, 'y': 27.0, 'z': -3374.761719}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'ocean', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 760.353638, 'y': 99.076653, 'z': -3164.9104}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 714.983887, 'y': 62.965183, 'z': -3350.891602}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1424.059204, 'y': 100.308441, 'z': -3298.670654}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 960.892273, 'y': 74.169594, 'z': -3321.891846}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 755.28479, 'y': 69.130363, 'z': -3383.822266}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 653.279175, 'y': 27.314899, 'z': -3241.112061}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1127.058228, 'y': 163.584198, 'z': -3253.175049}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1355.508545, 'y': 64.668045, 'z': -3400.448486}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 649.819763, 'y': 27.600788, 'z': -3327.315674}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1128.609619, 'y': 138.395523, 'z': -3339.347168}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1455.099487, 'y': 181.12413, 'z': -3144.783936}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1396.810303, 'y': 182.211273, 'z': -3223.856445}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1043.083496, 'y': 167.544998, 'z': -3190.419189}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 798.606567, 'y': 93.08429, 'z': -3240.741455}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 457.394409, 'y': 71.419853, 'z': -3163.703369}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'town', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1098.549438, 'y': 65.060349, 'z': -3410.240723}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1317.15564, 'y': 168.298065, 'z': -3304.324707}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 905.792969, 'y': 83.831398, 'z': -3270.142578}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 908.227417, 'y': 83.187813, 'z': -3274.495361}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1488.476563, 'y': 183.258499, 'z': -3131.883301}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 673.991272, 'y': 27.258955, 'z': -3283.327881}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'beach', 'substance': 'suna_sunahama', 'area_no': 11}
{'position': {'x': 1167.680664, 'y': 64.433029, 'z': -3416.131592}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 798.84198, 'y': 95.664322, 'z': -3197.72583}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1268.422974, 'y': 163.523163, 'z': -3221.212402}, 'level_range': {'x': 24.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1296.901733, 'y': 168.872177, 'z': -3164.937012}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1048.139771, 'y': 166.971817, 'z': -3164.560791}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1137.83667, 'y': 163.584198, 'z': -3259.847412}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1317.630127, 'y': 170.489731, 'z': -3180.6521}, 'level_range': {'x': 23.0, 'y': 26.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 826.085632, 'y': 82.615074, 'z': -3333.390137}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 737.920837, 'y': 98.890976, 'z': -3134.158203}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 894.776672, 'y': 101.187134, 'z': -3172.12793}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1344.140259, 'y': 64.668045, 'z': -3404.479492}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 867.743591, 'y': 85.22419, 'z': -3270.916016}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 710.331604, 'y': 98.058487, 'z': -3095.963623}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 876.558472, 'y': 89.87532, 'z': -3238.990234}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 822.317261, 'y': 96.375938, 'z': -3188.889648}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1174.953613, 'y': 163.55368, 'z': -3213.544434}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1331.894653, 'y': 173.187042, 'z': -3281.754395}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 779.265869, 'y': 80.380539, 'z': -3351.838379}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1454.922119, 'y': 100.090851, 'z': -3331.573242}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1362.104736, 'y': 177.073059, 'z': -3216.712402}, 'level_range': {'x': 23.0, 'y': 27.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1486.721191, 'y': 183.098618, 'z': -3131.450439}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1497.563477, 'y': 184.202713, 'z': -3156.025635}, 'level_range': {'x': 22.0, 'y': 25.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 871.921997, 'y': 111.31942, 'z': -3112.695068}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 970.014282, 'y': 96.118027, 'z': -3203.456787}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'suna_sabaku', 'area_no': 11}
{'position': {'x': 800.167114, 'y': 58.512684, 'z': -3437.194092}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1031.981445, 'y': 167.583084, 'z': -3192.455566}, 'level_range': {'x': 25.0, 'y': 28.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 1398.310547, 'y': 105.211945, 'z': -3375.691162}, 'level_range': {'x': 27.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 951.437561, 'y': 75.441216, 'z': -3314.409424}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 960.722168, 'y': 72.02533, 'z': -3380.39502}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 544.089783, 'y': 81.944695, 'z': -3163.849121}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 744.488403, 'y': 67.164604, 'z': -3302.244385}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 868.323853, 'y': 86.938263, 'z': -3254.175781}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1272.786743, 'y': 72.554886, 'z': -3360.050537}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 593.627625, 'y': 79.030983, 'z': -3170.656006}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 828.90625, 'y': 118.294144, 'z': -3054.588623}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 527.527832, 'y': 84.402702, 'z': -3184.949219}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1523.303589, 'y': 185.770859, 'z': -3073.478027}, 'level_range': {'x': 22.0, 'y': 24.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 769.533875, 'y': 98.035133, 'z': -3184.459473}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1451.234375, 'y': 100.978745, 'z': -3305.512451}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1296.996338, 'y': 165.023819, 'z': -3309.341553}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 11}
{'position': {'x': 936.554565, 'y': 100.214523, 'z': -3241.455811}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1240.326416, 'y': 163.523163, 'z': -3275.1875}, 'level_range': {'x': 25.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1399.424683, 'y': 104.016815, 'z': -3345.762207}, 'level_range': {'x': 26.0, 'y': 29.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
{'position': {'x': 1161.677368, 'y': 163.584198, 'z': -3198.417725}, 'level_range': {'x': 24.0, 'y': 28.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 11}
