{'position': {'x': 1743.685059, 'y': 162.088745, 'z': -2946.650146}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2204.259033, 'y': 197.556015, 'z': -3884.247803}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1892.956055, 'y': 234.810104, 'z': -2774.804199}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1996.141479, 'y': 201.546555, 'z': -2956.037842}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1569.605713, 'y': 97.004349, 'z': -3494.308105}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1815.702026, 'y': 145.306503, 'z': -3160.153809}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1858.145996, 'y': 148.96022, 'z': -3213.900391}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1990.516602, 'y': 153.024475, 'z': -3308.228271}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2247.585938, 'y': 199.993896, 'z': -3226.247559}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1943.032593, 'y': 178.513367, 'z': -3038.718994}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1935.982788, 'y': 240.839996, 'z': -2764.196777}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1885.998535, 'y': 150.160873, 'z': -3333.561035}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1752.360596, 'y': 108.079384, 'z': -3435.470947}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2013.905884, 'y': 138.83403, 'z': -3445.168457}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1864.136597, 'y': 238.784103, 'z': -2702.167969}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1705.734985, 'y': 103.806053, 'z': -3477.54248}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1838.803589, 'y': 145.017044, 'z': -3454.285156}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2113.958496, 'y': 140.74118, 'z': -3588.110352}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2136.264648, 'y': 135.986435, 'z': -3725.255371}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1903.81311, 'y': 162.577057, 'z': -2986.296631}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1823.480713, 'y': 207.615494, 'z': -2778.333252}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2016.99585, 'y': 114.759071, 'z': -3606.080322}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 2187.532959, 'y': 172.195068, 'z': -3292.992676}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1899.753784, 'y': 154.65535, 'z': -3078.312256}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1514.015381, 'y': 162.790695, 'z': -3266.084717}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1775.153687, 'y': 158.930344, 'z': -3005.339844}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1774.819336, 'y': 201.82489, 'z': -2863.396729}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2169.667725, 'y': 150.072006, 'z': -3365.229248}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1724.816895, 'y': 146.167847, 'z': -3337.978027}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1772.972534, 'y': 153.115341, 'z': -3039.073975}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2261.989014, 'y': 184.813156, 'z': -3301.913086}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2101.450928, 'y': 157.381332, 'z': -3286.212891}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1805.539185, 'y': 144.090118, 'z': -3159.611572}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1622.868408, 'y': 136.871155, 'z': -3413.093018}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1716.780029, 'y': 144.448792, 'z': -3284.69751}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1638.735474, 'y': 138.258957, 'z': -3403.464844}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1837.443726, 'y': 160.773972, 'z': -3025.917969}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1989.219238, 'y': 235.299026, 'z': -2833.064209}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1546.620239, 'y': 165.734604, 'z': -3196.875244}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1796.717896, 'y': 114.738647, 'z': -3402.745361}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1554.273071, 'y': 133.556396, 'z': -3355.575928}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'tsuchi', 'area_no': 12}
{'position': {'x': 1929.769165, 'y': 154.978378, 'z': -3322.163818}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1673.175171, 'y': 151.765549, 'z': -3320.447021}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2106.279541, 'y': 153.924438, 'z': -3189.506104}, 'level_range': {'x': 30.0, 'y': 34.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1814.867554, 'y': 114.969696, 'z': -3504.070801}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2243.608643, 'y': 146.109039, 'z': -3548.428711}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1912.401367, 'y': 107.271431, 'z': -3537.31665}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2270.586182, 'y': 199.993896, 'z': -3217.213379}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2289.625977, 'y': 161.081619, 'z': -3464.517822}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2025.181763, 'y': 151.496048, 'z': -3361.898438}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2158.469971, 'y': 146.683014, 'z': -3509.217285}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1514.07666, 'y': 97.004341, 'z': -3445.780273}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1965.323242, 'y': 152.963425, 'z': -3279.537354}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2230.669434, 'y': 159.406616, 'z': -3810.879883}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1950.265381, 'y': 107.005531, 'z': -3526.410156}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2155.318115, 'y': 135.719833, 'z': -3705.298828}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1877.997192, 'y': 152.664993, 'z': -3139.509277}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1743.477417, 'y': 109.257385, 'z': -3404.994141}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1817.464233, 'y': 207.353546, 'z': -2788.461914}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1916.915771, 'y': 157.239502, 'z': -3046.540039}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1604.39209, 'y': 118.328751, 'z': -3231.664063}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2392.374756, 'y': 260.23645, 'z': -3820.633789}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1816.689087, 'y': 149.854019, 'z': -3126.155029}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1951.922607, 'y': 152.963425, 'z': -3235.810791}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2086.066162, 'y': 150.42749, 'z': -3392.291504}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1697.255127, 'y': 153.802307, 'z': -3046.517334}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2343.320801, 'y': 200.024414, 'z': -3318.283203}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1737.235229, 'y': 154.355026, 'z': -3015.430664}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1869.572632, 'y': 238.164368, 'z': -2743.706543}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'suna_sabaku', 'area_no': 12}
{'position': {'x': 1961.726807, 'y': 150.948257, 'z': -3432.271729}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1792.650757, 'y': 142.882233, 'z': -3194.935059}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1835.800415, 'y': 123.494934, 'z': -3359.375732}, 'level_range': {'x': 31.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2362.376465, 'y': 260.640411, 'z': -3796.595459}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1943.685303, 'y': 262.741852, 'z': -2823.375977}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1533.957886, 'y': 103.659927, 'z': -3345.679199}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2263.753906, 'y': 187.171585, 'z': -3319.133301}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1693.914917, 'y': 103.527008, 'z': -3456.277832}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2055.222656, 'y': 149.961731, 'z': -3478.599854}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1834.054932, 'y': 206.959793, 'z': -2806.596924}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1903.338013, 'y': 150.85994, 'z': -3345.710938}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1781.057617, 'y': 152.328049, 'z': -3045.46167}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1779.680786, 'y': 154.940826, 'z': -3032.591309}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2043.462891, 'y': 139.190552, 'z': -3422.25415}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2139.215576, 'y': 149.497742, 'z': -3396.331299}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1786.100098, 'y': 149.859039, 'z': -3081.244141}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1923.254883, 'y': 152.963425, 'z': -3134.880859}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1894.005737, 'y': 232.604645, 'z': -2796.879883}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1668.344849, 'y': 152.285461, 'z': -3146.456543}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1911.264526, 'y': 230.482819, 'z': -2867.705078}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2150.826416, 'y': 137.559952, 'z': -3735.26416}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1672.505859, 'y': 125.878433, 'z': -3211.07959}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1829.40332, 'y': 160.007568, 'z': -2974.562256}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'lake', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1787.998291, 'y': 122.02076, 'z': -3339.552246}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1824.624756, 'y': 160.596985, 'z': -2991.580811}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'lake', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2057.19165, 'y': 82.059181, 'z': -3775.145264}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'tsuchi', 'area_no': 12}
{'position': {'x': 1726.355347, 'y': 141.00383, 'z': -3274.038086}, 'level_range': {'x': 29.0, 'y': 33.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1585.193481, 'y': 97.004349, 'z': -3499.895508}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 2173.642334, 'y': 141.223953, 'z': -3748.679688}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2120.118164, 'y': 157.782059, 'z': -3141.056396}, 'level_range': {'x': 30.0, 'y': 33.0}, 'biome': 'town', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2102.056885, 'y': 151.180115, 'z': -3329.955566}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2212.846436, 'y': 178.499268, 'z': -3324.186523}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2245.22876, 'y': 199.993896, 'z': -3206.608887}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1810.99353, 'y': 162.363419, 'z': -2926.602539}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1561.175415, 'y': 100.012207, 'z': -3438.680176}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1821.51123, 'y': 124.965218, 'z': -3336.554443}, 'level_range': {'x': 31.0, 'y': 34.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2254.301514, 'y': 144.031158, 'z': -3670.283447}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2267.003174, 'y': 191.214157, 'z': -3853.382813}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1605.623535, 'y': 100.012207, 'z': -3479.4021}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2293.46582, 'y': 199.988815, 'z': -3413.416992}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1854.402222, 'y': 208.947662, 'z': -2794.675781}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2196.311279, 'y': 147.569, 'z': -3482.181641}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1771.659668, 'y': 160.867081, 'z': -2956.656738}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1919.292358, 'y': 155.233032, 'z': -3075.819824}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2109.844727, 'y': 139.315674, 'z': -3429.46582}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1812.387817, 'y': 200.731171, 'z': -2880.50293}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2235.331543, 'y': 143.838257, 'z': -3695.344727}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1757.708374, 'y': 156.68602, 'z': -3003.746826}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2194.372559, 'y': 143.254501, 'z': -3582.224121}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2023.188843, 'y': 199.907974, 'z': -2964.136963}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1924.769287, 'y': 239.834503, 'z': -2755.247803}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1785.262573, 'y': 115.061615, 'z': -3477.106689}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 2031.67395, 'y': 198.630325, 'z': -3023.676758}, 'level_range': {'x': 28.0, 'y': 31.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1697.874146, 'y': 161.17688, 'z': -2987.835938}, 'level_range': {'x': 28.0, 'y': 30.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1822.468262, 'y': 142.115295, 'z': -3234.216553}, 'level_range': {'x': 28.0, 'y': 32.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1512.557373, 'y': 163.199112, 'z': -3237.832275}, 'level_range': {'x': 29.0, 'y': 32.0}, 'biome': 'rocky_area', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 2066.289063, 'y': 116.719551, 'z': -3624.472412}, 'level_range': {'x': 33.0, 'y': 35.0}, 'biome': 'riverside', 'substance': 'iwa', 'area_no': 12}
{'position': {'x': 1689.090332, 'y': 100.376709, 'z': -3518.397461}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'prairie', 'substance': 'shiba', 'area_no': 12}
{'position': {'x': 1539.584229, 'y': 124.011971, 'z': -3399.126465}, 'level_range': {'x': 32.0, 'y': 35.0}, 'biome': 'forest', 'substance': 'shiba', 'area_no': 12}
